name,url,uuid,tags,username,license,description,duration,geotags
Vent thrumming,https://freesound.org/people/Veridiansunrise/sounds/321118/,b032bd51-b44c-4801-a5a5-d1c92b66b1ae,['Vent'+ 'plant'+ 'industrial'+ 'robotic'+ 'factory'+ 'vaccum'+ 'machine'+ 'machinery'+ 'mechanical'+ 'Air'],Veridiansunrise,https://creativecommons.org/licenses/by/4.0/,A weird churning sound coming from the vent of a bathroom in New Jersey,23.0862,40.3925807197 -74.4323730469
Vacuum cleaner.wav,https://freesound.org/people/Jeanet_Henning/sounds/328908/,1586e085-89f4-4dd5-819f-147fa98b6a05,['cleaner'+ 'used'+ 'off'+ 'sucking'+ 'being'+ 'recorded'+ 'vaccuming'+ 'vaccum'+ 'vacuuming'+ 'from-a-distance'+ 'switching-on'+ 'vacuum'+ 'OWI'+ 'not-so-close-up'],Jeanet_Henning,http://creativecommons.org/licenses/by-nc/3.0/,A vacuum cleaner switching on and being used before switching off again.,24.144,
Vacuum Cleaner,https://freesound.org/people/AO-SoundPawz/sounds/542149/,5883bea6-c304-4bcf-baf0-f43562d7f40c,['engine'+ 'cleaner'+ 'turn-on'+ 'hoover'+ 'off'+ 'power'+ 'leaf-blower'+ 'FX'+ 'turn-off'+ 'household'+ 'vaccum'+ 'machine'+ 'industrial'+ 'sound-effect'+ 'motor'+ 'vacuum'+ 'motorized'+ 'cleaning'],AO-SoundPawz,http://creativecommons.org/publicdomain/zero/1.0/,"The sound of a vacuum cleaner being turned on and then off recorded on an iPhone with the Memo app.

If you find the sound useful, I would love to see what you made! Feel free to share a link to your project in the comments. (｡◕‿◕｡) Credit not required but appreciated. Thanks!",10.6347,
Vaccum_s63.wav,https://freesound.org/people/deleted_user_2195044/sounds/317927/,dc301350-42a9-4704-acdd-f16de379d0a6,['oscillator'+ 'generator'+ 'synth'],deleted_user_2195044,http://creativecommons.org/publicdomain/zero/1.0/,"SSA - 'Synthesis , Sampler , Acoustic' sample pack include 217 Wav files (Sounds) , Generated with Synths like: Vaccum , Subtractor , Korg mashines , and others , also Db33 - Organ , free recorded Vocals and electronnic drums.. Processed with Reverb , Chorus , Dist , Filters , Flanger...and others.",6.36227,
Vaccum_sfx_09.wav,https://freesound.org/people/deleted_user_2195044/sounds/317921/,5685e5b2-c4ff-40d2-9219-7b52175251e8,['oscillator'+ 'generator'+ 'synth'],deleted_user_2195044,http://creativecommons.org/publicdomain/zero/1.0/,"SSA - 'Synthesis , Sampler , Acoustic' sample pack include 217 Wav files (Sounds) , Generated with Synths like: Vaccum , Subtractor , Korg mashines , and others , also Db33 - Organ , free recorded Vocals and electronnic drums.. Processed with Reverb , Chorus , Dist , Filters , Flanger...and others.",7.51168,
"Shaving, Electric, A.wav",https://freesound.org/people/InspectorJ/sounds/393536/,69e7a966-2792-4d80-850a-ef9797a6c965,['Shaving'+ 'Razor'+ 'shaver'+ 'electric'+ 'razor'+ 'Electric'+ 'Shaver'+ 'shaving'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Raw audio of an electric Remington R851 shaver. Recorded in a bathroom, thus the recording has some slight reverberation.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Shaving, Electric, A.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H1 Zoom recorder"" on 24th April 2017.

Note: Audio quality is always better when downloaded.",66.2255,
Shave_BeardScratch_03.wav,https://freesound.org/people/bunguren/sounds/513757/,631a2f84-d893-4fa3-830e-f7da7cbfa00c,['scratch'+ 'beard'+ 'shaving'],bunguren,http://creativecommons.org/publicdomain/zero/1.0/,"Light scratches on a short beard, could be used for shaving sfx. Recorded with an Audio Technica NT1-A, while holding my breath.",9.66,
Shave_BeardScratch_04.wav,https://freesound.org/people/bunguren/sounds/513756/,122f32d4-f3b3-4e00-83ee-6a9e581fef27,['scratch'+ 'beard'+ 'shaving'],bunguren,http://creativecommons.org/publicdomain/zero/1.0/,"Light scratches on a short beard, could be used for shaving sfx. Recorded with an Audio Technica NT1-A, while holding my breath.",15.4617,
Shave_BeardScratch_02.wav,https://freesound.org/people/bunguren/sounds/513758/,4df6b3af-c447-4f3a-a20e-9b515b3ab06c,['beard'+ 'shaving'+ 'scratch'],bunguren,http://creativecommons.org/publicdomain/zero/1.0/,"Light scratches on a short beard, could be used for shaving sfx. Recorded with an Audio Technica NT1-A, while holding my breath.",17.005,
Shave_BeardScratch_01.wav,https://freesound.org/people/bunguren/sounds/513759/,b580b4d6-e8e7-4c90-b3af-f91523bd7f6a,['scratch'+ 'beard'+ 'shaving'],bunguren,http://creativecommons.org/publicdomain/zero/1.0/,"Light scratches on a short beard, could be used for shaving sfx. Recorded with an Audio Technica NT1-A, while holding my breath.",15.1933,
Shave_BeardScratch_05.wav,https://freesound.org/people/bunguren/sounds/513760/,cf327abb-bb4f-4947-8fa7-899ebcad6b13,['scratch'+ 'beard'+ 'shaving'],bunguren,http://creativecommons.org/publicdomain/zero/1.0/,"Light scratches on a short beard, could be used for shaving sfx. Recorded with an Audio Technica NT1-A, while holding my breath.",9.64167,
Shaving.aif,https://freesound.org/people/JasonElrod/sounds/85466/,36626720-71f6-4268-a8cb-ff389f9e30c5,['bathroom'+ 'beard'+ 'lather'+ 'mustache'+ 'razor'+ 'scruff'+ 'shave'+ 'shaving'],JasonElrod,http://creativecommons.org/licenses/by/3.0/,Shaving beard,159.733,
18. Shaving.wav,https://freesound.org/people/btherad2000/sounds/328027/,4129fb89-731a-4cb8-aea3-b6f7ba676640,['shave'+ 'blades'+ 'OWI'+ 'shaving'],btherad2000,http://creativecommons.org/licenses/by/3.0/,Shaving beard,29.0,
wet shave.wav,https://freesound.org/people/reacthor/sounds/352359/,970ff50c-356b-4341-b737-b6581d8abce5,['foam'+ 'cream'+ 'shaving'],reacthor,http://creativecommons.org/publicdomain/zero/1.0/,the sound of shaving,18.0,
shaving.wav,https://freesound.org/people/simosco/sounds/235559/,2022579a-f43c-40c4-9904-423379ef7214,['shave'+ 'razor'+ 'electric'+ 'electricity'+ 'hum'+ 'dry'+ 'beard'+ 'man'+ 'buzz'+ 'buzzing'+ 'shaver'+ 'shaving'],simosco,http://creativecommons.org/publicdomain/zero/1.0/,A man shaving his beard.,17.2209,
Shaving.WAV,https://freesound.org/people/jadend2/sounds/205102/,cc93bc12-8dc6-4668-adfe-5070084f874a,['WAV'+ 'household'+ 'Shaving'],jadend2,http://creativecommons.org/publicdomain/zero/1.0/,Shaving WAV household ,14.7653,
Shaving.wav,https://freesound.org/people/170026/sounds/407765/,059c0043-cc67-4d7b-aa94-4fe21f377d7b,['Dry'+ 'Scraping'+ 'OWI'+ 'Variation'+ 'Shaving'],170026,http://creativecommons.org/licenses/by-nc/3.0/,This sound was made by recording someone shaving.,23.6275,
shaving in the afternoon 131013,https://freesound.org/people/Gausstronomic/sounds/202920/,e156320c-66a8-474f-b1bb-6f98e4e2ee25,['shave'+ 'machine-shaving'+ 'shaving'],Gausstronomic,http://creativecommons.org/licenses/by-nc/3.0/,this is the sound of machine-shaving.,32.4843,
Shaving Cream.WAV,https://freesound.org/people/meghannmiller/sounds/469199/,f620703d-9f7e-4785-8f9d-7e8cfcd017f6,['shaving'+ 'foam'+ 'cream'],meghannmiller,http://creativecommons.org/publicdomain/zero/1.0/,squirting shaving cream,9.43333,
20200720_160320.m4a,https://freesound.org/people/Mafucha/sounds/528573/,44b70a53-cf98-4baf-a483-07df5a381110,['home'+ 'kitchen'+ 'cleaning'+ 'domestic-sounds'+ 'day'],Mafucha,https://creativecommons.org/licenses/by-nc/4.0/,home cleaning day,57.152,
limpiando acuario.wav_Rusty,https://freesound.org/people/IESPAUCLARIS/sounds/238213/,3b0cdb0c-3f08-4d34-a760-26c6f77f92ca,['IESPauClaris'+ 'domestic-sounds'+ 'cleaning'+ 'home'+ 'aquarium'+ 'elsodelescultures'],IESPAUCLARIS,http://creativecommons.org/licenses/by/3.0/,The sound produced when cleaning the aquarium. Recorded with a Zoom H1 recorder.,63.3426,41.3841986791 2.16282606125
Sweeping a bamboo floor,https://freesound.org/people/munyeca/sounds/344428/,93c9544c-6dcc-4f8d-b25b-969eb14c73d3,['walking'+ 'shoes'+ 'floor'+ 'hardwood'+ 'tidy'+ 'broom'+ 'domestic'+ 'sweep'+ 'walk'+ 'wood'+ 'steps'+ 'cleaning'+ 'dust'+ 'home'+ 'bamboo'+ 'footsteps'+ 'household'],munyeca,http://creativecommons.org/licenses/by-nc/3.0/,"0:00 - 0:17 Getting the broom from the closet
0:18 - 0:55 Sweeping, starting far away and getting closer to the microphone
0:56 - 1:26 Getting the dust pan and dumping the sweepings, putting everything away

The bamboo floor is interesting because you can hear the gaps between the slats as the broom passed over them.",86.6714,
Vacuum Cleaner-Samsung Easy 1300.wav,https://freesound.org/people/Debsound/sounds/100210/,d109e23d-2271-4da6-9db0-818c5fe0bad1,['cleaner'+ 'cleaning'+ 'hoover'+ 'household'+ 'vacuum'+ 'house'+ 'domestic'+ 'device'+ 'home'+ 'carpet'+ 'blow'+ 'working'+ 'floor'+ 'machine'+ 'start'+ 'homework'+ 'engine'+ 'sucking'+ 'power'+ 'stop'+ 'running'+ 'dust'+ 'off'+ 'work'+ 'appliance'+ 'dirty'+ 'clean'+ 'loud'],Debsound,https://creativecommons.org/licenses/by-nc/4.0/,"Vacuum cleaner, type Samsung Easy 1300.Recording with the Marantz PMD661 (Internal Mic).Made by <a href=""https://linktr.ee/Debsound"" rel=""nofollow""><b><i>Debsound</i></b></a>. If you like, please visit my shops:<br>
<a href=""http://www.pond5.com/artist/Membrans?ref=Membrans"" rel=""nofollow""><b>- Pond5</b></a>
<a href=""http://audiojungle.net/user/membrans/portfolio?ref=membrans"" rel=""nofollow""><b>- Audiojungle</b></a><br>
<b>If you liked the sound effect then thank you for supporting my work :)</b><br>
<a href=""https://ko-fi.com/R6R0D2XN"" rel=""nofollow""><img alt=""Buy Me a Coffee at ko-fi.com"" src=""https://cdn.ko-fi.com/cdn/kofi1.png?v=2""></a>",29.56,
Toilet.wav,https://freesound.org/people/Debsound/sounds/99181/,26b07ab6-3496-41d3-821b-ad59dae0fa32,['flush'+ 'flushing'+ 'toilet'+ 'water'+ 'house'+ 'domestic'+ 'bath'+ 'wash'+ 'lavatory'+ 'paper'+ 'home'+ 'bathroom'+ 'closet'+ 'away'+ 'bowl'+ 'splash'+ 'flowing'+ 'pee'+ 'sink'+ 'wc'+ 'toalet'+ 'cleaning'+ 'flushed'+ 'seat'+ 'drain'+ 'washing'+ 'room'+ 'latrine'+ 'pipe'+ 'pack'],Debsound,https://creativecommons.org/licenses/by-nc/4.0/,"Hungarian toilet.Recording with the Marantz PMD661 (Internal Mic).<br>Made by <a href=""https://linktr.ee/Debsound"" rel=""nofollow""><b><i>Debsound</i></b></a>. If you like, please visit my shops:<br>
<a href=""http://www.pond5.com/artist/Membrans?ref=Membrans"" rel=""nofollow""><b>- Pond5</b></a>
<a href=""http://audiojungle.net/user/membrans/portfolio?ref=membrans"" rel=""nofollow""><b>- Audiojungle</b></a><br>
<b>If you liked the sound effect then thank you for supporting my work :)</b><br>
<a href=""https://ko-fi.com/R6R0D2XN"" rel=""nofollow""><img alt=""Buy Me a Coffee at ko-fi.com"" src=""https://cdn.ko-fi.com/cdn/kofi1.png?v=2""></a>",12.06,
broming.wav,https://freesound.org/people/NyikoKhoza/sounds/595390/,6d155a1e-6651-462b-9e0d-75b57b376a0c,['home'+ 'OWI'+ 'cleaning'+ 'Floor'],NyikoKhoza,https://creativecommons.org/licenses/by-nc/4.0/,Sweeping a floor in the House,6.5,
Washing Hands at Home,https://freesound.org/people/ultradust/sounds/167174/,4fd027aa-295c-49f5-800c-c4bb6de88cfe,['washroom'+ 'bathroom'+ 'scrub'+ 'office'+ 'restroom'+ 'wash'+ 'cleaning'+ 'hands'+ 'soap'],ultradust,https://creativecommons.org/licenses/by/4.0/,"Washing hands at home. Bathroom has granite walls and floor.

Recorded on a Zoom H4n.

If you download this sound for your own personal or commercial use, please attribute where it is to be noted and consider donating to Freesound, to help maintain the site and keep this wonderful resource going: <a href=""https://freesound.org/donations/donate/"" rel=""nofollow"">https://freesound.org/donations/donate/</a>",42.6768,
sponge-floor-tiles_1.wav,https://freesound.org/people/Mickael_Leroi/sounds/402155/,76fea946-2a1a-436e-b9d4-c4292d61c59b,['tiles'+ 'grime'+ 'scrub'+ 'floor'+ 'rub'+ 'household'+ 'dirt'+ 'up'+ 'sponge'+ 'mess'+ 'cleaning'+ 'clean'+ 'filth'+ 'kitchen'],Mickael_Leroi,http://creativecommons.org/publicdomain/zero/1.0/,"A guy does the cleaning at his home, he rubs the ground with a sponge
Recorded with a ZOMM H6",5.05312,
Sweeping_Fx.wav,https://freesound.org/people/YMB/sounds/325956/,5ca2b092-e27c-40e8-a27f-37f35cdc6464,['House'+ 'Broom'+ 'Sweep'+ 'Cleaning'+ 'owi'],YMB,http://creativecommons.org/licenses/by/3.0/,Sweeping the tilled floor of a home. Variation of sweep styles and speeds occur within the audio clip.,17.0,
"Toilet brush scrubbing bowl,bathroom.wav",https://freesound.org/people/lungimahlaresound/sounds/445554/,6a0af9a0-436f-4b93-8696-0aa7e937b9f0,['bathroom'+ 'OWI'+ 'restroom'+ 'hygiene'+ 'cleaning'+ 'scrubbing'+ 'brush'],lungimahlaresound,http://creativecommons.org/licenses/by/3.0/,"A person scrubbing a toilet bowl with a standard toilet brush in a private home bathroom. Recorded using a Zoom H6 portable digital recorder, rifle mic.",13.7122,
Aerosol spray.wav,https://freesound.org/people/C-V/sounds/516815/,106599d9-5c46-4740-a84f-ad1ee9e5497f,['spray-paint'+ 'Air'+ 'Spraying'+ 'Spray'+ 'Aerosol'+ 'spray-can'+ 'aerosol'+ 'Aerosol-can'+ 'spray'+ 'paint'],C-V,http://creativecommons.org/publicdomain/zero/1.0/,Recording of a spray aerosol can of Lysol taken in a bathroom. 3 successive sprays.,11.3333,
Perfume - Fragance,https://freesound.org/people/Danielardot/sounds/608262/,17674d5a-b7de-48a8-b10e-42abcae9b022,['Spray'+ 'Aerosol'+ 'Perfume'+ 'aerosol'+ 'Fragance'],Danielardot,https://creativecommons.org/licenses/by/4.0/,Rosiar perfume para oler bastante bien / Spray a fragance to Smell really good.,10.6812,
Aerosol,https://freesound.org/people/AntonyBK/sounds/393697/,96fea86c-a05f-4dd2-9de7-3a7441caa953,['burst'+ 'leak'+ 'deodorant'+ 'air'+ 'pressure'+ 'spray'+ 'static'+ 'hiss'+ 'aerosol'],AntonyBK,http://creativecommons.org/publicdomain/zero/1.0/,Sound of air escaping from a damaged aerosol can.,43.5526,
aerosol.wav,https://freesound.org/people/temawas/sounds/133040/,3de7b000-3faf-45af-8f60-53f8c6d70ffc,['spray'+ 'aerosol'+ 'pshh'],temawas,http://creativecommons.org/publicdomain/zero/1.0/,aerosol pshh,6.90215,
10.2 - hair spray.WAV,https://freesound.org/people/16F_Panska_Belakova_Marketa/sounds/499277/,70916eed-5fde-49af-ad38-1e775dc26e97,['Bathroom'+ 'Czech'+ 'spray'+ 'hair'+ 'CZ'+ 'Panska'],16F_Panska_Belakova_Marketa,http://creativecommons.org/publicdomain/zero/1.0/,spraying hair spray,10.3732,
08 - Hair spray.wav,https://freesound.org/people/15F_Panska_Kosova_Barbora/sounds/460536/,f1575c6e-afa0-4b04-896c-65f35539c5c0,['bathroom'+ 'lacquer'+ 'pressure'+ 'air'+ 'hair'+ 'spraying'+ 'spray'+ 'cz'+ 'panska'],15F_Panska_Kosova_Barbora,http://creativecommons.org/publicdomain/zero/1.0/,Spray of hair spray. (more versions),11.6853,
10.1 - hair spray.WAV,https://freesound.org/people/16F_Panska_Belakova_Marketa/sounds/499270/,0866f8d4-95df-4d8d-9b48-a00a5f956f9e,['Bathroom'+ 'Czech'+ 'spray'+ 'hair'+ 'CZ'+ 'Panska'],16F_Panska_Belakova_Marketa,http://creativecommons.org/publicdomain/zero/1.0/,spraying hairspray,9.28083,
Hair spray application,https://freesound.org/people/BigHoly/sounds/455271/,bdaf58e3-3d5c-4de1-a656-cff412a875f4,['bathroom'+ 'evening'+ 'high-quality'+ 'hair-spray'+ 'hq'+ 'hygiene'+ 'big-holy-sounds'+ 'hair'+ 'application'+ 'spray'+ 'woman'+ 'female'],BigHoly,http://creativecommons.org/publicdomain/zero/1.0/,"Martina applies a hair spray with the mechanical atomizer.
Part of Martina's Evening Routine pack.

Recorded with TASCAM DR-05
Signed 16 bit PCM
2 channels
44100 Hz
Free to use. No need to credit. You're welcome.
Big Holy Sounds",11.2588,
spray_deodorant_hair lacquer.wav,https://freesound.org/people/Tomlija/sounds/98344/,71222cd5-ebbe-413f-9674-1ade5306db3c,['air'+ 'ait-burst'+ 'anti'+ 'anti-perspirant'+ 'antiperspirant'+ 'appliance'+ 'appliances'+ 'bathroom'+ 'burst'+ 'can'+ 'container'+ 'deodorant'+ 'foley'+ 'h4n'+ 'hair'+ 'lacquer'+ 'perspirant'+ 'pressure'+ 'pressurized'+ 'sfx'+ 'spray'+ 'spraying'+ 'spritz'+ 'sticky'+ 'sticky-water'+ 'stickywater'+ 'tomlija'+ 'water'+ 'zoom'],Tomlija,http://creativecommons.org/licenses/by/3.0/,"My mom's hair lacquer. Very cool and useful sound. Recorded with Zoom H4n. Please rate, comment and share. In case you download some of my sounds and use them in your audiovisual artwork, the only thing I ask from you is to let me know where and how they ended up. It would be a pleasure. Please feel free to send me a private message if you have any questions or suggestions. I really try to keep an open mind for everything. Thank you. Peace. Matt ",13.4833,
hairspray,https://freesound.org/people/florianreichelt/sounds/451760/,a7e1caaa-cdce-4474-9aab-c490669be099,['foley'+ 'bathroom'+ 'tomlija'+ 'sfx'+ 'pressure'+ 'h4n'+ 'deodorant'+ 'appliance'+ 'zoom'+ 'air'+ 'hair'+ 'spraying'+ 'spray'+ 'appliances'+ 'burst'],florianreichelt,http://creativecommons.org/publicdomain/zero/1.0/,"Need FREE Sound Effects or Music for your Projects?
Use Epidemic Sound! <a href=""http://share.epidemicsound.com/flo"" rel=""nofollow"">http://share.epidemicsound.com/flo</a> - 30DaysFree/able to cancel on MonthlyBasis",12.8305,
Hair Mousse,https://freesound.org/people/rickaldo09/sounds/327636/,2135dad8-3f4a-4919-8b15-833406b2a2d8,['hair'+ 'indoor'+ 'OWI'+ 'foam'+ 'mousse'+ 'recording'+ 'thick'+ 'bubbles'+ 'fizz'],rickaldo09,http://creativecommons.org/licenses/by-nc/3.0/,sprayed some hair mousse onto my hand,73.9282,
"07 - Hair spray, shake.wav",https://freesound.org/people/15F_Panska_Kosova_Barbora/sounds/460537/,99cccab5-d407-4859-b3b0-d6769ebb78b4,['bathroom'+ 'shaking'+ 'spray'+ 'shake'+ 'panska'+ 'cz'],15F_Panska_Kosova_Barbora,http://creativecommons.org/publicdomain/zero/1.0/,Shaking of hair spray. (more versions),6.096,
02_hair_spray.wav,https://freesound.org/people/15HStrnadJ/sounds/462047/,8fd6700c-2b3c-4e3a-bd88-b94b2ee9ace1,['mono'+ 'hairspray'+ 'spray'+ 'Czech'+ 'CZ'+ 'Panska'],15HStrnadJ,http://creativecommons.org/licenses/by/3.0/,"hairspray, 48 kHz, 24 bit, 3 variants",9.03333,
quacking-squirt-bottle.aif,https://freesound.org/people/alienistcog/sounds/125303/,e1b0006b-8410-4db5-a957-71f6506a1737,['bottle'+ 'gardening'+ 'quack'+ 'spray'+ 'squeak'+ 'squirt'+ 'water'],alienistcog,http://creativecommons.org/publicdomain/zero/1.0/,"A spray bottle, of the kind used to wet hair or do gardening, being sprayed.  The trigger mechanism of the bottle makes a weird squeaking sound, which to my ears sounds a little like a small duck quacking.",34.6393,
brushing_teeth.WAV,https://freesound.org/people/musicbrain/sounds/328917/,1cebaa87-9bca-4caa-b5b8-5ccf1ba2a0d7,['brushing'+ 'water'+ 'bathroom'+ 'badezimmer'+ 'sp'+ 'hneputzen'+ 'gargling'+ 'len'+ 'toothbrush'+ 'mund'+ 'hygiene'+ 'cleaning'+ 'teeth'+ 'wasser'+ 'Z'+ 'rinse'+ 'sink'],musicbrain,http://creativecommons.org/publicdomain/zero/1.0/,In this simple and yet not edited recording you hear someone brushing teeth and rinsing at the sink. ,164.113,
Brushing teeth,https://freesound.org/people/MrAuralization/sounds/268515/,14885e63-dfdb-4ff7-90a0-0c848305e3ca,['brushing'+ 'brushes'+ 'tooth'+ 'toothbrush'+ 'hygiene'+ 'mouth'+ 'cleaning'+ 'teeth'+ 'brush'],MrAuralization,http://creativecommons.org/publicdomain/zero/1.0/,Tooth brushing. Recorded with a Zoom H5 and a XYH-5 stereo mic. 24bit/44.1kHz,13.806,
toothbrush 1.WAV,https://freesound.org/people/paulmessier/sounds/264875/,8954d61b-fbeb-49e9-8f3e-620803677c9e,['toothbrush'+ 'brushing'+ 'hygiene'+ 'teeth'],paulmessier,https://creativecommons.org/licenses/by/4.0/,the sound of a toothbrush zoom h1,10.1631,
